id,name,names,external_ids,website,wikipedia
449,University of Frankfurt,"{""ru"":""Франкфуртский университет"",""es"":""Universidad de Fráncfort"",""zh"":""法兰克福大学"",""ar"":""جامعة فرانكفورت"",""fr"":""Université de Francfort"",""de"":""Goethe-Universität"",""ja"":""フランクフルト大学"",""ko"":""프랑크푸르트 대학"",""pt"":""Universidade de Frankfurt""}","{""ISNI"":""0000 0004 1936 9721"",""FundRef"":""501100005687"",""OrgRef"":""539080"",""Wikidata"":""Q50662""}",http://www.uni-frankfurt.de,http://en.wikipedia.org/wiki/Goethe_University_Frankfurt
450,University of Goettingen,"{""ru"":""Геттингенский университет"",""es"":""Universidad de Gotinga"",""zh"":""哥廷根大学"",""ar"":""جامعة غوتنغن"",""fr"":""Université de Göttingen"",""de"":""Georg-August-Universität Göttingen"",""ja"":""ゲッティンゲン大学"",""ko"":""괴팅겐대학교"",""pt"":""Universidade de Gotinga""}","{""ISNI"":""0000 0001 2364 4210"",""FundRef"":""501100003383"",""OrgRef"":""47002223"",""Wikidata"":""Q152838""}",http://www.uni-goettingen.de,http://en.wikipedia.org/wiki/University_of_Göttingen
451,University of Iowa,"{""ru"":""Университет Айовы"",""es"":""Universidad de Iowa"",""zh"":""爱荷华大学"",""ar"":""جامعة ولاية ايوا"",""fr"":""Université de l'Iowa"",""de"":""University of Iowa"",""ja"":""アイオワ大学"",""ko"":""아이오와대학교"",""pt"":""Universidade de Iowa""}","{""ISNI"":""0000 0004 1936 8294"",""FundRef"":""100006443    "",""OrgRef"":""4638520"",""Wikidata"":""Q182973""}",http://www.uiowa.edu,http://en.wikipedia.org/wiki/University_of_Iowa
452,University of Massachusetts Amherst,"{""ru"":""Университет Массачусетса  в Амхерсте"",""es"":""Universidad de Massachusetts Amherst"",""zh"":""马萨诸塞大学-阿默斯特"",""ar"":""جامعة ماساتشوستس في أمهيرست"",""fr"":""Université de Massachusetts à Amherst"",""de"":""University of Massachusetts Amherst"",""ja"":""マサチューセッツ大学アマースト校"",""ko"":""매사추세츠대학교 애머스트캠퍼스"",""pt"":""Universidade de Massachusetts, Amherst""}","{""ISNI"":""0000 0001 2184 9220"",""FundRef"":""100008974    "",""OrgRef"":""9579249"",""Wikidata"":""Q15142""}",http://www.umass.edu,http://en.wikipedia.org/wiki/University_of_Massachusetts_Amherst
453,University of Muenster,"{""ru"":""Вестфальский университет имени Вильгельма"",""es"":""Universidad de Münster"",""zh"":""明斯特大学"",""ar"":""جامعة مونستر"",""fr"":""Université de Münster"",""de"":""Universität Münster"",""ja"":""ミュンスター大学"",""ko"":""베스트팔렌빌헬름뮌스터대학교"",""pt"":""Universidade de Munste""}","{""ISNI"":""0000 0001 2172 9288"",""FundRef"":""501100004870"",""OrgRef"":""172246"",""Wikidata"":""Q168426""}",http://www.uni-muenster.de,http://en.wikipedia.org/wiki/University_of_Münster
454,University of Pisa,"{""ru"":""Университет Пизы"",""es"":""Universidad de Pisa"",""zh"":""比萨大学"",""ar"":""جامعة بيزا"",""fr"":""Université de Pize"",""de"":""Universität Pisa"",""ja"":""ピサ大学"",""ko"":""피사대학교"",""pt"":""Universidade de Pisa"",""it"":""Università di Pisa""}","{""ISNI"":""0000 0004 1757 3729"",""OrgRef"":""453158"",""Wikidata"":""Q645663""}",http://www.unipi.it,http://en.wikipedia.org/wiki/University_of_Pisa
455,University of Sao Paulo,"{""ru"":""Университет Сан-Паулу"",""es"":""Universidad de São Paulo"",""zh"":""圣保罗大学"",""ar"":""جامعة ساو باولو"",""fr"":""Université de São Paulo"",""de"":""Universität von São Paulo"",""ja"":""サンパウロ大学"",""ko"":""상파울루대학교"",""pt"":""Universidade de São Paulo""}","{""ISNI"":""0000 0004 1937 0722"",""FundRef"":""501100005640"",""OrgRef"":""23565751"",""Wikidata"":""Q835960""}",http://www.usp.br,http://en.wikipedia.org/wiki/University_of_São_Paulo
456,University of Sussex,"{""ru"":""Университет Сассекса"",""es"":""Universidad de Sussex"",""zh"":""苏赛克斯大学"",""ar"":""جامعة ساسكس"",""fr"":""Université de Sussex"",""de"":""University of Sussex"",""ja"":""サセックス大学"",""ko"":""서식스대학교"",""pt"":""Universidade de Sussex"",""cy"":""Prifysgol Sussex""}","{""ISNI"":""0000 0004 1936 7590"",""FundRef"":""501100000838"",""HESA"":""0162"",""UCAS"":""S90"",""UKPRN"":""10007806"",""OrgRef"":""32045"",""Wikidata"":""Q1161297""}",http://www.sussex.ac.uk,http://en.wikipedia.org/wiki/University_of_Sussex
457,University of Wageningen,"{""ru"":""Вагенингенский университет"",""es"":""Universidad de Wageningen"",""zh"":""瓦格宁根大学"",""ar"":""جامعة فاغينينغين"",""fr"":""Université de Wageningen"",""de"":""Universität Wageningen"",""ja"":""ワーヘニンゲン大学"",""ko"":""와게닝겐대학"",""pt"":""Universidade de Wageningen"",""nl"":""Wageningen University & Research centre""}","{""ISNI"":""0000 0001 0791 5666"",""FundRef"":""501100004891"",""OrgRef"":""1229913"",""Wikidata"":""Q422208""}",http://www.wageningenur.nl,http://en.wikipedia.org/wiki/Wageningen_University_and_Research_Centre
458,VU University Amsterdam,"{""ru"":""Амстердамский свободный университет"",""es"":""Universidad Libre de Ámsterdam"",""zh"":""阿姆斯特丹自由大学"",""ar"":""جامعة أمستردام"",""fr"":""Université libre d'Amsterdam"",""de"":""Freie Universität Amsterdam"",""ja"":""アムステルダム自由大学"",""ko"":""암스테르담 자유대학교"",""pt"":""Universidade Livre de Amesterdão"",""nl"":""Vrije Universiteit Amsterdam""}","{""ISNI"":""0000 0004 1754 9227"",""FundRef"":""501100001833"",""OrgRef"":""324167"",""Wikidata"":""Q1065414""}",http://www.vu.nl,http://en.wikipedia.org/wiki/VU_University_Amsterdam
459,University of Massachusetts Medical School - Worcester,"{""ru"":""Медицинская школа Массачусетского университета в Вустере"",""es"":""Escuela de Medicina de la Universidad de Massachusetts - Worcester"",""zh"":""马萨诸塞大学医学院"",""ar"":""جامعة ماساتشوستس كلية الطب - ووستر"",""fr"":""École de médicine de l'Université de Massachusetts à Worcester"",""de"":""University of Massachusetts Medical School"",""ja"":""マサチューセッツ大医学部（ウースター校)"",""ko"":""매사추세츠대학교 의과대학"",""pt"":""Escola de Medicina da Universidade de Massachusetts""}","{""ISNI"":""0000 0001 0742 0364"",""FundRef"":""100007920"",""OrgRef"":""902885"",""Wikidata"":""Q7895715""}",http://www.umassmed.edu,http://en.wikipedia.org/wiki/University_of_Massachusetts_Medical_School
460,Paris Diderot University,"{""ru"":""Университет Париж VII — Дени Дидро"",""es"":""Universidad de Paris Diderot - Paris VII"",""zh"":""巴黎第七大学"",""ar"":""باريس السابعة ـ جوسيو"",""fr"":""Université Paris Diderot - Paris 7"",""de"":""Universität Paris VII"",""ja"":""パリ第７大学"",""ko"":""파리제7대학"",""pt"":""Universidade de Paris Diderot (Paris VII)""}","{""ISNI"":""0000 0001 2217 0017"",""FundRef"":""501100005736"",""OrgRef"":""2626467"",""Wikidata"":""Q1235608""}",http://www.univ-paris-diderot.fr,http://en.wikipedia.org/wiki/Paris_Diderot_University
461,"University of California, Riverside","{""ru"":""Калифорнийский университет в Риверсайде"",""es"":""University of California, Riverside"",""zh"":""加州大学-河滨"",""ar"":""جامعة كاليفورنيا، ريفرسايد"",""fr"":""Université de California à Riverside"",""de"":""University of California, Riverside"",""ja"":""カリフォルニア大学　リバーサイド校"",""ko"":""캘리포니아대학교 리버사이드캠퍼스"",""pt"":""Universidade da Califórnia, Riverside""}","{""ISNI"":""0000 0001 2222 1582"",""FundRef"":""100005909"",""OrgRef"":""14075583"",""Wikidata"":""Q1075148""}",http://www.ucr.edu,"http://en.wikipedia.org/wiki/University_of_California,_Riverside"
462,University of Georgia,"{""ru"":""Университет Джорджии"",""es"":""Universidad de Georgia"",""zh"":""佐治亚大学"",""ar"":""جامعة جورجيا"",""fr"":""Université de Georgia"",""de"":""University of Georgia"",""ja"":""ジョージア大学"",""ko"":""조지아대학교"",""pt"":""Universidade da Geórgia""}","{""ISNI"":""0000 0004 1936 738X"",""FundRef"":""100007903    "",""OrgRef"":""391511"",""Wikidata"":""Q761534""}",http://www.uga.edu,http://en.wikipedia.org/wiki/University_of_Georgia
463,Erasmus University,"{""ru"":""Университет им. Эразма Роттердамского"",""es"":""Universidad Erasmus de Rotterdam"",""zh"":""伊拉兹马斯大学"",""ar"":""جامعة ايراسموس"",""fr"":""Université Erasmus"",""de"":""Erasmus Universität Rotterdam"",""ja"":""エラスムス・ロッテルダム大学"",""ko"":""에라스무스대학교"",""pt"":""Universidade Erasmus"",""nl"":""Erasmus Universiteit Rotterdam""}","{""ISNI"":""0000000092621349"",""FundRef"":""100007620 "",""OrgRef"":""2251050"",""Wikidata"":""Q633529""}",http://www.eur.nl,http://en.wikipedia.org/wiki/Erasmus_University_Rotterdam
464,Fudan University,"{""ru"":""Университет Фудань"",""es"":""Universidad de Fudan"",""zh"":""复旦大学"",""ar"":""جامعة فودان"",""fr"":""Université de Fudan"",""de"":""Fudan Universität"",""ja"":""復旦大学"",""ko"":""복단대학교"",""pt"":""Universidade de Fudan""}","{""ISNI"":""0000 0001 0125 2443"",""FundRef"":""501100006698    "",""OrgRef"":""72599"",""Wikidata"":""Q495015""}",http://www.fudan.edu.cn,http://en.wikipedia.org/wiki/Fudan_University
465,Dartmouth College,"{""ru"":""Дартмутский колледж"",""es"":""Universidad de Dartmouth"",""zh"":""达特茅斯学院"",""ar"":""كلية دارتموث"",""fr"":""Collège Dartmouth"",""de"":""Dartmouth College"",""ja"":""ダートマスカレッジ"",""ko"":""다트머스대학교"",""pt"":""Faculdade de Dartmouth""}","{""ISNI"":""0000 0001 2179 2404"",""FundRef"":""100008300"",""OrgRef"":""981603"",""Wikidata"":""Q49116""}",http://www.dartmouth.edu,http://en.wikipedia.org/wiki/Dartmouth_College
466,University of Leeds,"{""ru"":""Университет Лидса"",""es"":""Universidad de Leeds"",""zh"":""利兹大学"",""ar"":""جامعة ليدز"",""fr"":""Université de Leeds"",""de"":""Universität Leeds"",""ja"":""リーズ大学"",""ko"":""리즈대학교"",""pt"":""Universidade de Leeds"",""cy"":""Prifysgol Leeds""}","{""ISNI"":""0000 0004 1936 8403"",""FundRef"":""501100004294"",""HESA"":""0124"",""UCAS"":""L23"",""UKPRN"":""10007795"",""OrgRef"":""14077682"",""Wikidata"":""Q503424""}",http://www.leeds.ac.uk,http://en.wikipedia.org/wiki/University_of_Leeds
467,University of Mainz,"{""ru"":""Майнцский университет"",""es"":""Universidad de Maguncia"",""zh"":""美因茨大学"",""ar"":""جامعة ماينز"",""fr"":""Université de Mayence"",""de"":""Johannes Gutenberg-Universität Mainz"",""ja"":""マインツ大学"",""ko"":""마인츠대학교"",""pt"":""Universidade de Mainz""}","{""ISNI"":""0000 0001 1941 7111"",""FundRef"":""501100004812"",""OrgRef"":""747169"",""Wikidata"":""Q161982""}",http://www.uni-mainz.de,http://en.wikipedia.org/wiki/University_of_Mainz
468,University of Warwick,"{""ru"":""Университет Уорвика"",""es"":""Universidad de Warwick"",""zh"":""华威大学"",""ar"":""جامعة وارويك"",""fr"":""Université de Warwick"",""de"":""Universität Warwick"",""ja"":""ウォーリック大学"",""ko"":""워릭대학교"",""pt"":""Universidade de Warwick"",""cy"":""Prifysgol Warwick""}","{""ISNI"":""0000 0000 8809 1613"",""FundRef"":""501100004443"",""HESA"":""0163"",""UCAS"":""W20"",""UKPRN"":""10007163"",""OrgRef"":""61115"",""Wikidata"":""Q865528""}",http://www.warwick.ac.uk,http://en.wikipedia.org/wiki/University_of_Warwick
469,University of Wuerzburg,"{""ru"":""Университет Юлиуса-Максимилиана Вюрцбург"",""es"":""Universidad de Wurzburgo"",""zh"":""维尔茨堡大学"",""ar"":""جامعة فورتسبورغ"",""fr"":""Université de Würzburg"",""de"":""Universität Würzburg"",""ja"":""ヴュルツブルク大学"",""ko"":""뷔르츠부르크대학"",""pt"":""Universidade de Wurzburgo""}","{""ISNI"":""0000 0001 1958 8658"",""OrgRef"":""715155"",""Wikidata"":""Q161976""}",http://www.uni-wuerzburg.de,http://en.wikipedia.org/wiki/University_of_Würzburg
470,University of Hawaii at Manoa,"{""ru"":""Гавайский университет в Маноа"",""es"":""Universidad de Hawaii en Manoa"",""zh"":""夏威夷大学马诺阿分校"",""ar"":""جامعة هاواي في مانوا"",""fr"":""Université d'Hawaii à Manoa"",""de"":""University of Hawaii at Manoa"",""ja"":""ハワイ大学マノア校"",""ko"":""하와이대학교 마노아캠퍼스"",""pt"":""Universidade do Havaí em Manoa""}","{""ISNI"":""0000 0001 2188 0957"",""FundRef"":"" 100008783"",""OrgRef"":""770165"",""Wikidata"":""Q2000129""}",http://manoa.hawaii.edu,http://en.wikipedia.org/wiki/University_of_Hawaii_at_Manoa
471,University of Illinois at Chicago,"{""ru"":""Иллинойский университет в Чикаго"",""es"":""Universidad de Illinois en Chicago"",""zh"":""伊利诺大学-芝加哥"",""ar"":""جامعة إلينوي في شيكاغو"",""fr"":""Université d'Illinois à Chicago"",""de"":""University of Illinois at Chicago"",""ja"":""イリノイ大学シカゴ校"",""ko"":""일리노이대학교 시카고캠퍼스"",""pt"":""Universidade de Illinois em Chicago""}","{""ISNI"":""0000 0001 2175 0319"",""FundRef"":""100006631    "",""OrgRef"":""340787"",""Wikidata"":""Q955764""}",http://www.uic.edu,http://en.wikipedia.org/wiki/University_of_Illinois_at_Chicago
472,University of Delaware,"{""ru"":""Университет Делавэра"",""es"":""Universidad de Delaware"",""zh"":""特拉华大学"",""ar"":""جامعة ديلاوير"",""fr"":""Université de Delaware"",""de"":""University of Delaware"",""ja"":""デラウェア大学"",""ko"":""델라웨어대학교"",""pt"":""Universidade de Delaware""}","{""ISNI"":""0000 0001 0454 4791"",""FundRef"":""100005785"",""OrgRef"":""308722"",""Wikidata"":""Q1068072""}",http://www.udel.edu,http://en.wikipedia.org/wiki/University_of_Delaware
473,University of Southampton,"{""ru"":""Саутгемптонский университет"",""es"":""Universidad de Southampton"",""zh"":""南安普敦大学"",""ar"":""جامعة ساوثهامبتون"",""fr"":""Université de Southampton"",""de"":""Universität Southampton"",""ja"":""サウサンプトン大学"",""ko"":""사우스햄튼대학교"",""pt"":""Universidade de Southampton"",""cy"":""Prifysgol Southampton""}","{""ISNI"":""0000 0004 1936 9297"",""FundRef"":""501100000739"",""HESA"":""0160"",""UCAS"":""S27"",""UKPRN"":""10007158"",""OrgRef"":""98078"",""Wikidata"":""Q76473""}",http://www.southampton.ac.uk,http://en.wikipedia.org/wiki/University_of_Southampton
474,"University of Maryland, Baltimore","{""ru"":""Мэрилендский университет в Балтиморе"",""es"":""Universidad de Maryland, Baltimore"",""zh"":""马里兰大学-巴尔的摩"",""ar"":""جامعة ميريلاند، بالتيمور"",""fr"":""Université de Maryland à Baltimore"",""de"":""University of Maryland, Baltimore"",""ja"":""メリーランド大学バルティモアカウンティ校"",""ko"":""메릴랜드대학교 볼티모어캠퍼스"",""pt"":""Universidade de Maryland, Baltimore""}","{""ISNI"":""0000 0001 2175 4264"",""OrgRef"":""1103103"",""Wikidata"":""Q4119470""}",http://www.umaryland.edu,"http://en.wikipedia.org/wiki/University_of_Maryland,_Baltimore"
